tag,system,type,category,status,n_pid,n_scd,pid_files,scd_files
65-JX43,65,JX,other,PID_ONLY,1,0,C025-W-HO65-P-_U-002-01.PDF,
65-JX44,65,JX,other,PID_ONLY,1,0,C025-W-HO65-P-_U-002-01.PDF,
65-JX45,65,JX,other,PID_ONLY,1,0,C025-W-HO65-P-_U-002-01.PDF,
65-JX48,65,JX,other,PID_ONLY,1,0,C025-W-HO65-P-_U-002-01.PDF,
65-JX49,65,JX,other,PID_ONLY,1,0,C025-W-HO65-P-_U-002-01.PDF,
65-JX50,65,JX,other,PID_ONLY,1,0,C025-W-HO65-P-_U-002-01.PDF,
65-JX51,65,JX,other,PID_ONLY,1,0,C025-W-HO65-P-_U-002-01.PDF,
70-XS2002A,70,XS,other,SCD_ONLY,0,2,,C025-W-HO00-J-_E-020-01.PDF;C025-W-HO85-J-_E-001-01.PDF
70-XS2003A,70,XS,other,SCD_ONLY,0,1,,C025-W-HO85-J-_E-001-01.PDF
70-XS2112B,70,XS,other,SCD_ONLY,0,1,,C025-W-HO00-J-_E-020-01.PDF
71-FE067,71,FE,flow_element,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
71-FO2002,71,FO,restriction_orifice,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-FO2003,71,FO,restriction_orifice,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-FO2004,71,FO,restriction_orifice,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-FO2005,71,FO,restriction_orifice,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-FO2017,71,FO,restriction_orifice,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-GK102A,71,GK,other,SCD_ONLY,0,1,,C025-V-HO82-J-_E-103-01.PDF
71-HS2015,71,HS,hand_switch,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-HS2016,71,HS,hand_switch,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-HV2015,71,HV,hand_valve,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-HV2016,71,HV,hand_valve,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-PI2006,71,PI,indicator,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-PI2012,71,PI,indicator,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-PI2013,71,PI,indicator,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-PI2015,71,PI,indicator,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-PI2016,71,PI,indicator,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-PSV2015,71,PSV,safety_valve,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-PSV2016,71,PSV,safety_valve,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-PT2014,71,PT,transmitter,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-SI3103,71,SI,speed_vibration,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-SI3203,71,SI,speed_vibration,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-SM056,71,SM,other,PID_ONLY,2,0,C025-V-HO71-P-_W-001-01.PDF;C025-W-HO71-P-_W-001-01.PDF,
71-SM50,71,SM,other,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-SM51A,71,SM,other,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-SM51B,71,SM,other,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-SM52A,71,SM,other,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-SM52B,71,SM,other,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-SM52C,71,SM,other,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-SM52D,71,SM,other,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-SM52E,71,SM,other,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-SM52F,71,SM,other,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-SM52G,71,SM,other,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-SM52H,71,SM,other,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-SM52J,71,SM,other,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-SM52K,71,SM,other,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-SM52L,71,SM,other,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-SM52M,71,SM,other,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-SM52N,71,SM,other,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-SM53A,71,SM,other,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-SM53B,71,SM,other,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-SM53C,71,SM,other,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-SM53D,71,SM,other,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-VW015,71,VW,other,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-VW016,71,VW,other,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
71-XS2051,71,XS,other,SCD_ONLY,0,1,,C025-W-HO85-J-_E-001-01.PDF
71-XS2051A,71,XS,other,SCD_ONLY,0,1,,C025-W-HO85-J-_E-001-01.PDF
71-XS2051B,71,XS,other,SCD_ONLY,0,1,,C025-W-HO85-J-_E-001-01.PDF
71-XY2015,71,XY,relay,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
72-CX50,72,CX,other,PID_ONLY,1,0,C025-V-HO27-P-_E-003-01.PDF,
73-EC50,73,EC,other,SCD_ONLY,0,1,,C025-W-HO82-J-_E-003-01.PDF
73-MA50,73,MA,other,SCD_ONLY,0,1,,C025-W-HO82-J-_E-002-01.PDF
74-EC50,74,EC,other,SCD_ONLY,0,1,,C025-V-HO82-J-_E-103-01.PDF
74-FE94,74,FE,flow_element,SCD_ONLY,0,1,,C025-V-HO82-J-_E-103-01.PDF
75-SK50,75,SK,other,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
75-SK51,75,SK,other,PID_ONLY,1,0,C025-W-HO71-P-_W-001-01.PDF,
76-CT50,76,CT,other,SCD_ONLY,0,1,,C025-W-HO82-J-_E-003-01.PDF
76-ET054,76,ET,other,SCD_ONLY,0,1,,C025-W-HO82-J-_E-002-01.PDF
76-ET53,76,ET,other,SCD_ONLY,0,1,,C025-V-HO82-J-_E-103-01.PDF
76-MB50,76,MB,other,SCD_ONLY,0,1,,C025-W-HO82-J-_E-003-01.PDF
77-EC50,77,EC,other,SCD_ONLY,0,1,,C025-V-HO82-J-_E-103-01.PDF
77-FE101,77,FE,flow_element,SCD_ONLY,0,2,,C025-V-HO77-J-_E-102-01.PDF;C025-V-HO82-J-_E-103-01.PDF
77-FE103,77,FE,flow_element,SCD_ONLY,0,2,,C025-V-HO77-J-_E-104-01.PDF;C025-V-HO82-J-_E-102-01.PDF
77-FE110,77,FE,flow_element,SCD_ONLY,0,2,,C025-V-HO77-J-_E-105-01.PDF;C025-W-HO82-J-_E-002-01.PDF
77-GA53,77,GA,other,PID_ONLY,1,0,C025-V-HO63-P-_U-001-01.PDF,
77-GE103,77,GE,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-104-01.PDF
77-GE153,77,GE,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-104-01.PDF
77-GE158,77,GE,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-104-01.PDF
77-GJ50,77,GJ,other,SCD_ONLY,0,1,,C025-W-HO77-J-_E-001-01.PDF
77-GJ56,77,GJ,other,SCD_ONLY,0,1,,C025-W-HO77-J-_E-001-01.PDF
77-GJ57,77,GJ,other,SCD_ONLY,0,1,,C025-W-HO77-J-_E-001-01.PDF
77-GK102A,77,GK,other,SCD_ONLY,0,2,,C025-V-HO77-J-_E-102-01.PDF;C025-V-HO82-J-_E-103-01.PDF
77-GK102B,77,GK,other,SCD_ONLY,0,2,,C025-V-HO77-J-_E-102-01.PDF;C025-V-HO82-J-_E-103-01.PDF
77-GK110A,77,GK,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-105-01.PDF
77-GK110B,77,GK,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-105-01.PDF
77-GK50A,77,GK,other,SCD_ONLY,0,1,,C025-W-HO77-J-_E-001-01.PDF
77-GK50B,77,GK,other,SCD_ONLY,0,1,,C025-W-HO77-J-_E-001-01.PDF
77-GK52B,77,GK,other,SCD_ONLY,0,1,,C025-W-HO77-J-_E-001-01.PDF
77-GK71A,77,GK,other,SCD_ONLY,0,2,,C025-V-HO77-J-_E-102-01.PDF;C025-V-HO82-J-_E-103-01.PDF
77-GK71B,77,GK,other,SCD_ONLY,0,2,,C025-V-HO77-J-_E-102-01.PDF;C025-V-HO82-J-_E-103-01.PDF
77-GK81A,77,GK,other,SCD_ONLY,0,2,,C025-V-HO77-J-_E-104-01.PDF;C025-V-HO82-J-_E-102-01.PDF
77-GK81B,77,GK,other,SCD_ONLY,0,2,,C025-V-HO77-J-_E-104-01.PDF;C025-V-HO82-J-_E-102-01.PDF
77-GK82A,77,GK,other,SCD_ONLY,0,2,,C025-V-HO77-J-_E-104-01.PDF;C025-V-HO82-J-_E-102-01.PDF
77-GK82B,77,GK,other,SCD_ONLY,0,2,,C025-V-HO77-J-_E-104-01.PDF;C025-V-HO82-J-_E-102-01.PDF
77-GS085,77,GS,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-104-01.PDF
77-GS086,77,GS,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-104-01.PDF
77-GS087,77,GS,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-104-01.PDF
77-GS71,77,GS,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-102-01.PDF
77-GS72,77,GS,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-102-01.PDF
77-GS73,77,GS,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-102-01.PDF
77-GS74,77,GS,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-102-01.PDF
77-GS81,77,GS,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-104-01.PDF
77-GS82,77,GS,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-104-01.PDF
77-GS83,77,GS,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-104-01.PDF
77-GS84,77,GS,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-104-01.PDF
77-GX110,77,GX,other,SCD_ONLY,0,2,,C025-V-HO77-J-_E-105-01.PDF;C025-W-HO82-J-_E-002-01.PDF
77-HS9000H,77,HS,hand_switch,SCD_ONLY,0,1,,C025-V-HO77-J-_E-105-01.PDF
77-HS9100L,77,HS,hand_switch,SCD_ONLY,0,1,,C025-V-HO77-J-_E-102-01.PDF
77-HS9200L,77,HS,hand_switch,SCD_ONLY,0,1,,C025-V-HO77-J-_E-104-01.PDF
77-TV2004,77,TV,control_valve,SCD_ONLY,0,1,,C025-W-HO77-J-_E-001-01.PDF
77-XA9101,77,XA,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-102-01.PDF
77-XA9102,77,XA,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-102-01.PDF
77-XA9103,77,XA,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-102-01.PDF
77-XA9104,77,XA,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-102-01.PDF
77-XA9201,77,XA,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-104-01.PDF
77-XA9202,77,XA,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-104-01.PDF
77-XA9203,77,XA,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-104-01.PDF
77-XA9204,77,XA,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-104-01.PDF
77-XA9205,77,XA,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-104-01.PDF
77-XA9206,77,XA,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-104-01.PDF
77-XA9207,77,XA,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-104-01.PDF
77-XY2003,77,XY,relay,SCD_ONLY,0,1,,C025-W-HO77-J-_E-001-01.PDF
77-XY2018,77,XY,relay,SCD_ONLY,0,1,,C025-W-HO77-J-_E-001-01.PDF
77-XY2019,77,XY,relay,SCD_ONLY,0,1,,C025-V-HO82-J-_E-103-01.PDF
77-XY2031,77,XY,relay,SCD_ONLY,0,1,,C025-W-HO77-J-_E-001-01.PDF
77-XY2032,77,XY,relay,SCD_ONLY,0,1,,C025-W-HO77-J-_E-001-01.PDF
77-XY2050,77,XY,relay,SCD_ONLY,0,1,,C025-V-HO77-J-_E-105-01.PDF
77-XY2075,77,XY,relay,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
77-XY2076,77,XY,relay,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
77-XY2077,77,XY,relay,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
77-XY2078,77,XY,relay,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
77-XY2079,77,XY,relay,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
77-XY2081,77,XY,relay,SCD_ONLY,0,1,,C025-V-HO77-J-_E-105-01.PDF
77-XY2082,77,XY,relay,SCD_ONLY,0,1,,C025-V-HO77-J-_E-105-01.PDF
77-XY2088,77,XY,relay,SCD_ONLY,0,1,,C025-V-HO77-J-_E-105-01.PDF
77-ZSL2013,77,ZSL,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-102-01.PDF
77-ZSL2014,77,ZSL,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-102-01.PDF
77-ZSL2016,77,ZSL,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-102-01.PDF
77-ZSL2017,77,ZSL,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-102-01.PDF
77-ZSL4087,77,ZSL,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-104-01.PDF
77-ZSL4089,77,ZSL,other,SCD_ONLY,0,1,,C025-V-HO77-J-_E-104-01.PDF
79-EY2032A,79,EY,other,SCD_ONLY,0,1,,C025-W-HO82-J-_E-006-01.PDF
79-EY2037A,79,EY,other,SCD_ONLY,0,1,,C025-W-HO82-J-_E-006-01.PDF
79-EY2037B,79,EY,other,SCD_ONLY,0,1,,C025-W-HO82-J-_E-006-01.PDF
79-EY2038B,79,EY,other,SCD_ONLY,0,1,,C025-W-HO82-J-_E-006-01.PDF
79-EY2109,79,EY,other,SCD_ONLY,0,1,,C025-W-HO00-J-_E-020-01.PDF
79-EY2110,79,EY,other,SCD_ONLY,0,1,,C025-W-HO00-J-_E-020-01.PDF
79-EY463,79,EY,other,SCD_ONLY,0,1,,C025-W-HO00-J-_E-020-01.PDF
79-HL2015H,79,HL,other,SCD_ONLY,0,1,,C025-W-HO00-J-_E-040-01.PDF
79-HL2015V,79,HL,other,SCD_ONLY,0,1,,C025-W-HO00-J-_E-040-01.PDF
79-JB50,79,JB,other,SCD_ONLY,0,1,,C025-W-HO00-J-_E-040-01.PDF
79-JG54,79,JG,other,SCD_ONLY,0,1,,C025-W-HO00-J-_E-040-01.PDF
79-UZS4513,79,UZS,other,SCD_ONLY,0,1,,C025-V-HO45-J-_E-103-01.PDF
81-EC50,81,EC,other,SCD_ONLY,0,1,,C025-V-HO85-J-_E-101-01.PDF
81-EG50,81,EG,other,PID_ONLY,1,0,C025-V-HO27-P-_E-003-01.PDF,
81-EM50,81,EM,other,SCD_ONLY,0,1,,C025-V-HO85-J-_E-101-01.PDF
81-FE50,81,FE,flow_element,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
81-FE51,81,FE,flow_element,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
82-EG50A,82,EG,other,SCD_ONLY,0,1,,C025-W-HO62-J-_E-001-01.PDF
82-EG50B,82,EG,other,SCD_ONLY,0,1,,C025-W-HO62-J-_E-001-01.PDF
82-EL40,82,EL,other,SCD_ONLY,0,2,,C025-V-HO82-J-_E-102-01.PDF;C025-W-HO82-J-_E-002-01.PDF
82-EL41,82,EL,other,SCD_ONLY,0,2,,C025-V-HO82-J-_E-103-01.PDF;C025-W-HO82-J-_E-002-01.PDF
82-EL50,82,EL,other,SCD_ONLY,0,2,,C025-W-HO00-J-_E-040-01.PDF;C025-W-HO82-J-_E-002-01.PDF
82-EL51,82,EL,other,SCD_ONLY,0,2,,C025-W-HO00-J-_E-040-01.PDF;C025-W-HO82-J-_E-002-01.PDF
82-EL52,82,EL,other,SCD_ONLY,0,1,,C025-W-HO82-J-_E-002-01.PDF
82-EL53,82,EL,other,SCD_ONLY,0,1,,C025-W-HO82-J-_E-002-01.PDF
82-EL54,82,EL,other,SCD_ONLY,0,3,,C025-V-HO77-J-_E-105-01.PDF;C025-W-HO00-J-_E-040-01.PDF;C025-W-HO82-J-_E-002-01.PDF
82-EL55,82,EL,other,SCD_ONLY,0,2,,C025-W-HO00-J-_E-040-01.PDF;C025-W-HO82-J-_E-002-01.PDF
82-EL58,82,EL,other,SCD_ONLY,0,1,,C025-W-HO82-J-_E-002-01.PDF
82-EL59,82,EL,other,SCD_ONLY,0,1,,C025-W-HO82-J-_E-002-01.PDF
82-EL60,82,EL,other,SCD_ONLY,0,1,,C025-W-HO82-J-_E-002-01.PDF
82-EN52,82,EN,other,SCD_ONLY,0,7,,C025-V-HO77-J-_E-105-01.PDF;C025-V-HO82-J-_E-102-01.PDF;C025-V-HO82-J-_E-103-01.PDF;C025-W-HO00-J-_E-030-01.PDF;C025-W-HO43-J-_E-001-01.PDF;C025-W-HO77-J-_E-001-01.PDF;C025-W-HO82-J-_E-003-01.PDF
82-EN53,82,EN,other,SCD_ONLY,0,1,,C025-W-HO82-J-_E-002-01.PDF
82-EN55,82,EN,other,SCD_ONLY,0,7,,C025-V-HO45-J-_E-101-01.PDF;C025-V-HO45-J-_E-102-01.PDF;C025-V-HO82-J-_E-102-01.PDF;C025-V-HO85-J-_E-101-01.PDF;C025-W-HO20-J-_E-001-01.PDF;C025-W-HO24-J-_E-001-01.PDF;C025-W-HO82-J-_E-003-01.PDF
82-EN56,82,EN,other,SCD_ONLY,0,2,,C025-V-HO82-J-_E-103-01.PDF;C025-W-HO82-J-_E-003-01.PDF
82-GG51A,82,GG,other,PID_ONLY,1,0,C025-W-HO82-P-_U-001-01.PDF,
82-GG51B,82,GG,other,PID_ONLY,1,0,C025-W-HO82-P-_U-001-01.PDF,
82-HS2612,82,HS,hand_switch,PID_ONLY,1,0,C025-W-HO82-P-_U-001-01.PDF,
82-HS2812,82,HS,hand_switch,PID_ONLY,1,0,C025-W-HO82-P-_U-001-01.PDF,
82-II2061,82,II,other,SCD_ONLY,0,1,,C025-W-HO82-J-_E-003-01.PDF
82-II4864,82,II,other,SCD_ONLY,0,1,,C025-W-HO82-J-_E-003-01.PDF
82-LI2615,82,LI,indicator,PID_ONLY,1,0,C025-W-HO82-P-_U-004-01.PDF,
82-LI2616,82,LI,indicator,PID_ONLY,1,0,C025-W-HO82-P-_U-004-01.PDF,
82-LT2615,82,LT,transmitter,PID_ONLY,1,0,C025-W-HO82-P-_U-004-01.PDF,
82-LT2616,82,LT,transmitter,PID_ONLY,1,0,C025-W-HO82-P-_U-004-01.PDF,
82-PDI2569,82,PDI,indicator,PID_ONLY,1,0,C025-W-HO82-P-_U-004-01.PDF,
82-PI2552,82,PI,indicator,PID_ONLY,1,0,C025-W-HO82-P-_U-004-01.PDF,
82-PI2672,82,PI,indicator,PID_ONLY,1,0,C025-W-HO82-P-_U-004-01.PDF,
82-PSE2044,82,PSE,safety_element,PID_ONLY,1,0,C025-W-HO82-P-_U-001-01.PDF,
82-PSE2045,82,PSE,safety_element,PID_ONLY,1,0,C025-W-HO82-P-_U-001-01.PDF,
82-PT2552,82,PT,transmitter,PID_ONLY,1,0,C025-W-HO82-P-_U-004-01.PDF,
82-PT2672,82,PT,transmitter,PID_ONLY,1,0,C025-W-HO82-P-_U-004-01.PDF,
82-SI3122,82,SI,speed_vibration,PID_ONLY,1,0,C025-W-HO82-P-_U-001-01.PDF,
82-SI3123,82,SI,speed_vibration,PID_ONLY,1,0,C025-W-HO82-P-_U-001-01.PDF,
82-SI3124,82,SI,speed_vibration,PID_ONLY,1,0,C025-W-HO82-P-_U-001-01.PDF,
82-SI3150,82,SI,speed_vibration,PID_ONLY,1,0,C025-W-HO82-P-_U-001-01.PDF,
82-SI4001,82,SI,speed_vibration,PID_ONLY,1,0,C025-W-HO82-P-_U-004-01.PDF,
82-SI4002,82,SI,speed_vibration,PID_ONLY,1,0,C025-W-HO82-P-_U-004-01.PDF,
82-SI4029,82,SI,speed_vibration,PID_ONLY,1,0,C025-W-HO82-P-_U-004-01.PDF,
82-SI4030,82,SI,speed_vibration,PID_ONLY,1,0,C025-W-HO82-P-_U-004-01.PDF,
82-SI4041,82,SI,speed_vibration,PID_ONLY,1,0,C025-W-HO82-P-_U-004-01.PDF,
82-SI4042,82,SI,speed_vibration,PID_ONLY,1,0,C025-W-HO82-P-_U-004-01.PDF,
82-SI4043,82,SI,speed_vibration,PID_ONLY,1,0,C025-W-HO82-P-_U-004-01.PDF,
82-SI4044,82,SI,speed_vibration,PID_ONLY,1,0,C025-W-HO82-P-_U-004-01.PDF,
82-SI4068,82,SI,speed_vibration,PID_ONLY,1,0,C025-W-HO82-P-_U-004-01.PDF,
82-SI4296,82,SI,speed_vibration,PID_ONLY,1,0,C025-W-HO82-P-_U-001-01.PDF,
82-SI4297,82,SI,speed_vibration,PID_ONLY,1,0,C025-W-HO82-P-_U-001-01.PDF,
82-TI2582,82,TI,indicator,PID_ONLY,1,0,C025-W-HO82-P-_U-004-01.PDF,
82-TI2583,82,TI,indicator,PID_ONLY,1,0,C025-W-HO82-P-_U-004-01.PDF,
82-TI2584,82,TI,indicator,PID_ONLY,1,0,C025-W-HO82-P-_U-004-01.PDF,
82-TT2583,82,TT,transmitter,PID_ONLY,1,0,C025-W-HO82-P-_U-004-01.PDF,
82-TT2584,82,TT,transmitter,PID_ONLY,1,0,C025-W-HO82-P-_U-004-01.PDF,
82-XA4880,82,XA,other,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
82-XA4881,82,XA,other,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
82-XA4882,82,XA,other,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
82-XA4883,82,XA,other,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
82-XA4884,82,XA,other,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
82-XA4885,82,XA,other,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
82-XA4886,82,XA,other,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
82-XA4887,82,XA,other,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
82-XA4888,82,XA,other,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
82-XA4889,82,XA,other,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
82-XA4890,82,XA,other,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
82-XA4891,82,XA,other,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
82-XA4892,82,XA,other,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
82-XA4893,82,XA,other,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
82-XA4894,82,XA,other,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
82-XA50A,82,XA,other,PID_ONLY,1,0,C025-W-HO82-P-_U-001-01.PDF,
82-XA50B,82,XA,other,PID_ONLY,1,0,C025-W-HO82-P-_U-001-01.PDF,
82-XSH2002A,82,XSH,other,SCD_ONLY,0,1,,C025-W-HO82-J-_E-006-01.PDF
82-XSH2002B,82,XSH,other,SCD_ONLY,0,1,,C025-W-HO82-J-_E-006-01.PDF
82-XSL2002A,82,XSL,other,SCD_ONLY,0,1,,C025-W-HO82-J-_E-006-01.PDF
82-XSL2002B,82,XSL,other,SCD_ONLY,0,1,,C025-W-HO82-J-_E-006-01.PDF
82-XV2013,82,XV,shutdown_valve,PID_ONLY,1,0,C025-W-HO82-P-_U-001-01.PDF,
82-XV2612,82,XV,shutdown_valve,PID_ONLY,1,0,C025-W-HO82-P-_U-001-01.PDF,
82-XV2812,82,XV,shutdown_valve,PID_ONLY,1,0,C025-W-HO82-P-_U-001-01.PDF,
82-XY2012,82,XY,relay,PID_ONLY,1,0,C025-W-HO82-P-_U-001-01.PDF,
82-XY2013,82,XY,relay,PID_ONLY,1,0,C025-W-HO82-P-_U-001-01.PDF,
82-XY2021,82,XY,relay,SCD_ONLY,0,1,,C025-V-HO82-J-_E-103-01.PDF
82-XY2061,82,XY,relay,SCD_ONLY,0,1,,C025-V-HO82-J-_E-103-01.PDF
82-XY2062,82,XY,relay,SCD_ONLY,0,1,,C025-V-HO82-J-_E-103-01.PDF
82-XY2063,82,XY,relay,SCD_ONLY,0,1,,C025-V-HO82-J-_E-103-01.PDF
82-XY2612,82,XY,relay,PID_ONLY,1,0,C025-W-HO82-P-_U-001-01.PDF,
82-XY2812,82,XY,relay,PID_ONLY,1,0,C025-W-HO82-P-_U-001-01.PDF,
82-XY4853,82,XY,relay,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
82-XY4854,82,XY,relay,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
82-XY4855,82,XY,relay,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
82-XY4859,82,XY,relay,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
82-XY4861,82,XY,relay,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
82-XY4862,82,XY,relay,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
82-XY4864,82,XY,relay,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
82-XY4865,82,XY,relay,SCD_ONLY,0,1,,C025-V-HO82-J-_E-102-01.PDF
82-ZL2012,82,ZL,position_indicator,PID_ONLY,1,0,C025-W-HO82-P-_U-001-01.PDF,
82-ZL2013,82,ZL,position_indicator,PID_ONLY,1,0,C025-W-HO82-P-_U-001-01.PDF,
82-ZL2612,82,ZL,position_indicator,PID_ONLY,1,0,C025-W-HO82-P-_U-001-01.PDF,
82-ZL2812,82,ZL,position_indicator,PID_ONLY,1,0,C025-W-HO82-P-_U-001-01.PDF,
82-ZS2013,82,ZS,position_switch,PID_ONLY,1,0,C025-W-HO82-P-_U-001-01.PDF,
82-ZS2612,82,ZS,position_switch,PID_ONLY,1,0,C025-W-HO82-P-_U-001-01.PDF,
82-ZS2812,82,ZS,position_switch,PID_ONLY,1,0,C025-W-HO82-P-_U-001-01.PDF,
85-ED51,85,ED,other,SCD_ONLY,0,1,,C025-W-HO85-J-_E-003-01.PDF
85-ED53,85,ED,other,SCD_ONLY,0,1,,C025-W-HO85-J-_E-003-01.PDF
